15_1	15_2	15_3	15_4	31_1	31_2	31_3	31_4	58_1	58_2	58_3	58_4	65_1	65_2	65_3	65_4	Amp_1	Amp_2	Amp_3	Amp_4	DF_1	DF_2	DF_3	DF_4	DH_1	DH_2	DH_3	DH_4	DI_1	DI_2	DI_3	DI_4	DK_1	DK_2	DK_3	DK_4	DL_1	DL_2	DL_3	DL_4	C: Student's T-test Significant JHamp_DI	C: Student's T-test significant	N: -Log Student's T-test p-value JHamp_DI	N: Student's T-test q-value JHamp_DI	N: Student's T-test Difference JHamp_DI	N: Student's T-test Test statistic JHamp_DI	T: Protein.Group	T: Protein.Ids	T: Protein.Names	T: Genes	T: First.Protein.Description	T: Gene name	T: PDB	T: UniProt names
17,1962	17.3785	17.3835	17.3594	17.3067	17.2628	17.282	17.2257	17.2184	17.2145	17.234	17.244	17.2308	17.1667	17.0181	17.2057	15.9742	15.962	16.0466	15.933	16.6871	16.6725	16.4696	16.8099	17.1247	17.1452	17.0971	17.2085	17.1903	16.9292	17.209	17.241	16.4777	16.8126	16.8938	16.8818	16.8271	16.7909	16.7918	16.8856	+	JHamp_DI	5.31653	0	-1.16342	-15.3531	P16659	P16659	SYP_ECOLI	proS	Proline--tRNA ligase	proS		SYP_ECOLI
NaN	10.1312	11.0175	10.4681	13.5445	13.8725	13.8836	14.055	12.5889	12.6523	12.7667	12.8264	14.8946	14.9791	15.2636	15.2702	11.3256	11.3692	11.4486	11.2803	12.1677	12.1631	12.1799	11.6541	12.0202	11.399	12.2699	12.2948	11.2635	11.1283	11.4461	11.3095	10.3137	10.234	10.4675	10.8637	11.6695	11.5785	11.7664	11.6916			0.408154	0.110443	0.0690911	0.924895	P16676	P16676	CYSA_ECOLI	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	cysA		CYSA_ECOLI
11,3704	12.332	12.3795	11.9997	11.0868	10.9865	10.8639	11.271	11.4923	11.082	11.6454	11.2581	11.3923	11.6198	11.2683	11.2641	9.39514	NaN	NaN	NaN	12.3423	12.2384	11.7846	12.1697	12.3587	12.17	12.012	12.0151	11.7254	10.8825	11.8006	11.779	11.322	11.585	12.275	12.2751	11.7346	11.891	11.9449	11.8475			0	0.987225	-2.15174	0	P16681	P16681	YJDN_ECOLI	yjdN	Protein YjdN	yjdN		YJDN_ECOLI
11,2747	11.3441	11.2733	11.1411	11.21	10.8086	11.1082	11.1426	10.8628	10.7383	10.4643	10.9148	10.7188	NaN	NaN	NaN	10.3586	9.85098	10.3196	10.107	11.953	11.8383	12.0658	11.8093	11.8281	11.5881	11.1134	11.8813	11.5013	12.1239	11.9617	11.9663	12.256	11.4203	12.017	12.0189	11.9447	12.1281	11.8419	11.9761	+	JHamp_DI	4.16646	0	-1.72927	-9.7181	P16691	P16691	PHNO_ECOLI	phnO	Aminoalkylphosphonate N-acetyltransferase	phnO		PHNO_ECOLI
NaN	10.2309	9.94006	NaN	9.2043	9.33224	9.08745	NaN	9.06021	8.36627	8.76168	8.48806	NaN	9.6147	9.10159	NaN	NaN	6.56976	NaN	NaN	NaN	NaN	NaN	9.85582	10.5107	10.4428	10.0774	9.60688	8.58948	8.77206	8.9831	8.58129	NaN	9.79393	9.53267	8.70912	NaN	10.3639	9.89415	9.97322			0	0.988192	-2.16172	0	P16692	P16692	PHNP_ECOLI	phnP	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase	phnP	3G1P;3P2U	PHNP_ECOLI
13,6804	14.0046	14.3276	14.4724	15.2326	15.272	15.2283	15.2235	14.2795	14.4315	14.4838	14.3464	16.3251	16.0822	16.4241	16.3637	12.8838	12.6635	13.2442	12.6416	14.7284	14.7195	14.9812	14.7302	15.0079	14.429	14.7786	15.2722	13.9186	13.8177	13.8909	14.219	13.0546	13.0117	13.1913	13.4545	14.3567	14.2201	14.5855	14.2828	+	JHamp_DI	3.26003	6.11855E-05	-1.10328	-6.67033	P16700	P16700	CYSP_ECOLI	cysP	Thiosulfate-binding protein	cysP		CYSP_ECOLI
12,3118	13.9192	14.0142	14.2086	13.9271	14.208	14.1109	14.2819	14.1586	14.2114	14.2844	14.1873	15.1248	15.0986	15.1232	15.0443	11.7493	11.7915	12.0347	12.1771	14.0005	14.1143	13.9006	14.0869	14.0022	13.8258	13.7803	14.0715	13.664	13.2295	13.7707	13.9217	13.4844	13.6893	13.7083	13.6735	14.1209	13.8359	13.7813	13.922	+	JHamp_DI	4.1076	0	-1.70829	-9.48893	P16703	P16703	CYSM_ECOLI	cysM	Cysteine synthase B	cysM	2BHS;2BHT;2V03	CYSM_ECOLI
12,6125	11.6626	11.6447	11.911	13.4317	13.5492	13.2957	13.4104	12.1292	12.1538	12.2277	11.8016	12.6868	12.7441	12.9842	13.0617	11.8328	12.0015	11.1282	11.428	11.7332	11.6693	12.0884	11.4648	11.2612	11.3042	11.5553	11.5562	NaN	11.1213	11.4366	11.272	NaN	NaN	10.8292	11.9002	10.7928	11.4421	10.314	10.9294			0.605247	0.0586462	0.321007	1.30674	P16869	P16869	FHUE_ECOLI	fhuE	Hydroxamate siderophore receptor FhuE	fhuE	6E4V	FHUE_ECOLI
11,4083	13.3714	13.2325	13.368	13.338	13.461	13.1829	13.3309	13.2225	13.3566	13.2144	13.2217	13.314	13.4869	13.8131	13.6127	11.1269	12.05	12.7051	10.7988	13.376	13.1436	13.1655	13.2564	13.3096	13.4683	13.5951	NaN	13.2826	13.1753	13.3564	13.2175	13.3511	13.3933	13.3345	13.3778	13.3687	13.3192	13.0908	13.3326	+	JHamp_DI	1.96296	0.00187082	-1.58775	-3.63574	P16918	P16918	RHSC_ECOLI	rhsC	Protein RhsC	rhsC		RHSC_ECOLI
15,7762	15.6105	15.5494	15.5359	15.2329	15.2657	15.119	15.3642	15.4519	15.3423	15.5723	15.5069	15.3451	15.2723	15.1831	15.4776	16.5372	16.4914	15.759	15.6802	15.1022	15.2411	14.4364	15.4554	15.102	15.1726	15.1209	15.1757	15.3924	14.6406	15.1446	15.2406	14.4738	15.0458	15.2128	15.0179	15.1687	15.1749	15.2692	15.4389	+	JHamp_DI	1.93956	0.00194173	1.01241	3.59077	P16926	P16926	MREC_ECOLI	mreC	Cell shape-determining protein MreC	mreC	7EFT	MREC_ECOLI
14,2647	13.5678	13.5019	13.5375	13.5809	13.5824	13.5352	13.549	13.5439	13.5515	13.4616	13.4665	13.55	13.3574	13.3847	13.3572	12.7261	12.595	12.9122	12.8784	13.6471	13.561	13.6106	13.682	13.4738	13.6397	13.3801	13.3049	13.6535	13.6734	13.7178	13.6361	13.4911	13.7607	13.67	13.5903	13.7129	13.6957	13.6308	13.6993	+	JHamp_DI	4.66156	0	-0.892302	-11.8539	P17109	P17109	MEND_ECOLI	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	menD	2JLA;2JLC;3FLM;3HWW;3HWX;5EJ4;5EJ5;5EJ6;5EJ7;5EJ8;5EJ9;5EJA;5EJM;5Z2P;5Z2R;5Z2U	MEND_ECOLI
14,6449	14.355	14.1874	14.0998	14.3019	14.2476	14.2661	14.1591	14.5695	14.6548	14.7627	14.6735	14.154	14.4377	14.1723	14.4761	13.5587	13.5483	14.0997	14.2376	14.9254	14.7008	14.9168	15.0193	14.6314	14.1159	14.6501	14.8172	14.7605	14.8869	14.686	14.9133	14.8846	14.7903	14.5172	14.6085	14.7827	14.2039	14.3604	14.8227	+	JHamp_DI	2.63923	0.000358561	-0.950647	-5.06692	P17115	P17115	GUTQ_ECOLI	gutQ	Arabinose 5-phosphate isomerase GutQ	gutQ		GUTQ_ECOLI
13,8953	16.0361	16.0968	15.8032	16.004	16.0322	16.1373	16.2261	16.2826	16.3011	16.3797	16.298	16.3008	16.5193	16.2704	16.3998	12.8345	12.7687	13.1411	12.8855	15.5637	15.6689	15.7694	15.4747	15.8112	15.7462	15.483	15.8197	15.6379	15.7437	15.5206	15.62	15.5557	15.6199	15.7271	15.6075	15.6785	15.9597	15.8803	15.7391	+	JHamp_DI	6.9669	0	-2.7231	-29.1539	P17117	P17117	NFSA_ECOLI	nfsA	Oxygen-insensitive NADPH nitroreductase	nfsA	1F5V;7NB9;7NIY;7NMP;7NNX;7Q0O;7Z0W;8AJX	NFSA_ECOLI
15,9054	17.2397	17.1227	17.2996	17.0607	16.9911	17.0142	17.0741	17.3326	17.3297	17.2893	17.3574	17.3403	17.3338	17.3233	17.3942	15.603	15.5382	15.5865	15.405	17.2314	17.1307	17.1776	17.0693	17.1871	17.2856	17.4431	17.2325	17.4013	17.3829	17.3791	17.2699	17.0845	17.3352	17.4324	17.3385	17.4513	17.51	17.4286	17.4288	+	JHamp_DI	7.35395	0	-1.82515	-33.8493	P17169	P17169	GLMS_ECOLI	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	glmS	1JXA;1MOQ;1MOR;1MOS;1XFF;1XFG;2J6H;2VF4;2VF5;3OOJ;4AMV;7DNR	GLMS_ECOLI
14,4614	14.6844	14.6288	14.9709	15.5715	15.549	15.4733	15.641	14.8427	14.8063	14.8453	14.9538	15.2328	15.2817	15.2865	15.3385	15.6932	15.7656	15.8	15.6764	14.3725	14.3911	14.3284	14.3429	13.9355	14.2316	13.9573	14.1701	14.4386	14.7025	14.9289	15.0805	13.5008	13.8413	13.479	13.6694	13.581	13.6506	13.6252	13.8981	+	JHamp_DI	3.24226	6.09137E-05	0.946182	6.61971	P17315	P17315	CIRA_ECOLI	cirA	Colicin I receptor	cirA	2HDF;2HDI	CIRA_ECOLI
9,48861	10.3762	9.79042	10.7687	10.3765	10.3085	9.84454	10.2784	10.7051	10.641	10.8035	10.6177	10.8343	10.6763	11.0104	10.7256	12.5183	12.9892	12.7491	12.8773	10.1386	10.3887	10.0213	9.26171	10.5248	10.5917	10.7234	10.5162	10.9595	10.6397	11.1281	10.7312	10.5325	10.9218	10.9798	11.4086	10.8914	10.7672	10.9413	10.2644	+	JHamp_DI	4.85619	0	1.91887	12.8062	P17334	P17334	PTQC_ECOLI	chbC	PTS system N,N'-diacetylchitobiose-specific EIIC component	chbC		PTQC_ECOLI
NaN	NaN	9.48144	NaN	10.0311	10.4034	10.5499	10.615	10.0219	NaN	9.98101	9.97978	NaN	9.76787	NaN	NaN	10.0878	10.0786	10.1884	9.56319	10.6233	10.3211	10.6385	10.6501	11.1261	NaN	10.47	10.8881	11.2884	11.4646	11.1441	10.7224	10.7895	11.056	10.8526	10.9148	11.2001	10.8654	10.6497	10.8797	+	JHamp_DI	2.83734	0.000258211	-1.17538	-5.54389	P17410	P17410	CHBR_ECOLI	chbR	HTH-type transcriptional regulator ChbR	chbR		CHBR_ECOLI
10,0819	11.3582	11.4131	11.3001	11.824	11.7148	11.9828	11.7839	11.5843	11.3905	11.7314	11.7499	11.5222	11.6612	11.5683	11.4476	11.1797	10.928	11.6018	11.5512	11.5617	11.8949	11.9034	11.6977	11.9729	12.0682	12.1333	11.9725	12.5315	12.6949	12.449	12.3628	11.8869	12.235	12.7631	12.7552	12.0447	12.1369	12.3289	12.2226	+	JHamp_DI	3.31816	6.22972E-05	-1.19441	-6.83812	P17411	P17411	CHBF_ECOLI	chbF	6-phospho-beta-glucosidase	chbF		CHBF_ECOLI
15,5155	15.1533	15.2619	15.206	14.8574	14.9466	15.009	14.8543	15.267	15.2043	15.2497	15.1764	15.1064	15.0972	15.187	15.1146	16.5109	16.4898	16.4766	16.5204	14.9071	14.9446	14.9125	14.9458	14.9113	15.0292	14.9571	14.9075	15.049	14.8827	15.0289	14.9045	14.8693	14.9671	15.0049	15.0269	14.9593	15.1516	15.0246	15.026	+	JHamp_DI	7.4562	0	1.53317	35.21	P17443	P17443	MURG_ECOLI	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	murG	1F0K;1NLM	MURG_ECOLI
13,0623	12.3482	12.646	12.2471	12.5966	12.4607	12.4005	12.6078	12.2073	12.3024	12.1149	12.2736	12.8828	12.9104	13.0239	12.9999	11.7209	12.0051	11.7367	11.3866	12.2024	12.2439	11.3185	12.1456	12.1325	12.2401	12.4025	12.2492	11.8533	11.6143	11.7943	11.8763	12.0166	12.0067	12.261	12.1192	11.9466	12.1351	12.1056	12.1446			0.204799	0.247712	-0.0722232	-0.516436	P17444	P17444	BETA_ECOLI	betA	Oxygen-dependent choline dehydrogenase	betA		BETA_ECOLI
14,4887	13.2095	13.232	13.1588	13.2986	13.4658	13.3236	13.3839	13.3569	13.2785	13.3818	13.3296	14.0454	13.8288	13.8847	13.8582	11.7176	11.9551	12.0474	11.9899	12.8703	12.9036	12.8928	12.9497	12.9538	12.7482	13.0678	13.1488	12.8198	12.7216	12.9628	12.9149	12.8743	12.8848	12.9863	13.1324	12.777	12.7061	12.8756	12.688	+	JHamp_DI	4.30973	0	-0.927286	-10.2969	P17445	P17445	BETB_ECOLI	betB	Betaine aldehyde dehydrogenase	betB		BETB_ECOLI
NaN	10.6155	10.837	10.929	10.7564	10.6453	10.6803	10.5968	11.0181	10.8298	10.7533	10.6565	10.4762	10.0135	10.8239	10.996	NaN	7.91531	8.60242	NaN	10.5666	10.6107	9.8297	10.3607	10.6593	10.7222	10.9424	10.7643	NaN	9.88833	NaN	11.1796	9.80254	9.89171	NaN	9.61904	10.3149	10.6119	10.4727	10.279	+	JHamp_DI	1.04741	0.0177175	-2.27512	-3.11077	P17446	P17446	BETI_ECOLI	betI	HTH-type transcriptional regulator BetI	betI		BETI_ECOLI
12,3314	13.4538	13.3501	13.4546	13.1504	13.2657	13.2931	13.1961	13.4186	13.3903	13.4236	13.3984	13.2969	13.3127	13.3479	13.2824	11.3865	10.9651	11.6281	11.2789	12.2695	12.4308	12.7468	12.434	12.6599	12.6948	12.2851	12.7055	12.5309	12.445	12.5805	12.732	12.3992	12.6678	12.373	12.6552	12.4256	12.2604	12.4791	12.0896	+	JHamp_DI	3.80285	0	-1.25744	-8.37699	P17802	P17802	MUTY_ECOLI	mutY	Adenine DNA glycosylase	mutY	1KG2;1KG3;1KG4;1KG5;1KG6;1KG7;1KQJ;1MUD;1MUN;1MUY;1WEF;1WEG;1WEI	MUTY_ECOLI
12,2951	12.0858	12.3324	12.8074	13.1469	13.3048	13.2847	13.2231	13.0852	13.124	13.1018	12.9984	15.0934	14.8354	15.1288	15.0574	11.3008	11.1866	11.4531	10.4965	13.4149	13.4991	13.4394	13.2574	13.5225	13.1857	14.0121	13.6154	11.9742	12.0743	12.067	12.8261	11.682	11.6358	12.1986	12.5216	13.3522	13.3921	13.425	13.3904	+	JHamp_DI	2.0908	0.00128316	-1.12618	-3.88608	P17846	P17846	CYSI_ECOLI	cysI	Sulfite reductase [NADPH] hemoprotein beta-component	cysI	1AOP;2AOP;2GEP;3AOP;3GEO;4AOP;4G38;4G39;4GEP;4HTR;5AOP;5GEP;6C3M;6C3X;6C3Y;6C3Z;6GEP;7GEP;8GEP	CYSI_ECOLI
12,6348	12.6826	12.6427	13.0801	13.9548	14.2242	14.1437	14.1079	13.9044	14.0075	14.0636	13.8594	16.1015	15.8568	16.1041	15.8593	11.3381	11.1623	12.0227	11.8436	13.9316	14.014	14.3179	13.7836	14.0006	13.5443	13.904	14.1806	12.5976	12.3805	12.6928	13.2094	12.3614	12.4659	12.6724	13.0012	13.8329	13.7556	13.8757	13.7872	+	JHamp_DI	2.24259	0.00105159	-1.12841	-4.19456	P17854	P17854	CYSH_ECOLI	cysH	Phosphoadenosine 5'-phosphosulfate reductase	cysH	1SUR;2O8V	CYSH_ECOLI
12,5778	12.7196	12.7867	12.7287	12.6349	12.6571	12.5755	12.5104	12.6452	12.6339	12.4964	12.6391	12.7475	12.5814	12.6328	12.5673	12.1681	12.1889	12.5484	12.2748	12.4261	12.3832	12.4906	12.3691	12.4591	12.522	12.7626	12.7109	12.6091	12.6422	12.6364	12.5511	12.2993	12.4296	12.4265	12.4272	12.6229	12.5643	12.5219	12.5963	+	JHamp_DI	1.89007	0.0020986	-0.314664	-3.49654	P17888	P17888	PRIA_ECOLI	priA	Primosomal protein N'	priA	2D7E;2D7G;2D7H;2DWL;2DWM;2DWN;6DCR;8FAK	PRIA_ECOLI
15,6083	14.8978	14.8239	14.8995	14.8263	14.6948	14.7879	14.9037	14.6782	14.6112	14.67	14.7033	14.6665	14.605	14.6874	14.7516	13.5196	13.5445	13.8976	13.5557	14.8266	14.9179	14.6591	14.8816	14.6656	14.7685	14.7723	14.7772	14.5002	14.4501	14.5232	14.4993	14.3732	14.6207	14.6022	14.4427	14.5796	14.588	14.5053	14.6814	+	JHamp_DI	4.10712	0	-0.863848	-9.48708	P17952	P17952	MURC_ECOLI	murC	UDP-N-acetylmuramate--L-alanine ligase	murC	2F00	MURC_ECOLI
16,5224	14.7092	14.8258	14.7033	14.6642	14.7185	14.7543	14.7452	14.6656	14.6498	14.6048	14.6776	14.7432	14.874	14.7872	14.6827	14.5033	14.5559	14.9811	14.7738	14.8086	14.8096	14.7599	14.7552	14.7308	14.933	14.4162	14.8328	14.7989	14.8052	14.8218	14.6866	14.7935	14.7879	14.7945	14.6985	14.8734	14.6896	14.7112	14.7151			0.270525	0.185411	-0.0745914	-0.65562	P17993	P17993	UBIG_ECOLI	ubiG	Ubiquinone biosynthesis O-methyltransferase	ubiG	4KDC;4KDR;5DPM	UBIG_ECOLI
12,6869	14.2016	14.1322	14.0337	14.2514	14.2676	14.3047	14.3469	14.2197	14.3783	14.3665	14.2501	15.0259	15.0184	14.9468	15.0965	12.2927	12.0714	12.1305	12.1919	14.0448	14.0561	13.9734	13.9876	14.2277	14.2157	14.0756	14.2322	14.4355	14.4696	14.3501	14.3317	13.8068	14.1194	14.3359	14.2345	14.4025	14.3502	14.3608	14.3271	+	JHamp_DI	7.69063	0	-2.22511	-38.5381	P18133	P18133	PNCB_ECOLI	pncB	Nicotinate phosphoribosyltransferase	pncB		PNCB_ECOLI
15,6011	14.4209	14.2184	14.4967	14.3441	14.2159	14.2394	14.4075	14.8104	14.7893	14.7121	14.6864	14.5128	14.5058	14.5436	14.4751	12.7772	12.5018	12.933	13.3317	14.7637	14.5636	14.0588	14.8569	14.2955	14.5584	14.7274	14.4015	14.567	14.6123	14.7777	14.8545	15.0236	14.7017	14.5707	14.9214	14.7573	14.2851	14.3477	14.5965	+	JHamp_DI	4.17804	0	-1.81693	-9.76378	P18196	P18196	MINC_ECOLI	minC	Septum site-determining protein MinC	minC	5XDM	MINC_ECOLI
NaN	9.36674	9.54032	NaN	9.41093	9.36982	8.33215	9.61899	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.23773	NaN	NaN	NaN	NaN	9.22248	8.84425	7.67099	9.25256	9.3118	9.90628	8.72788	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.3216	8.34973	9.19167			NaN	1	0	NaN	P18200	P18200	PGPA_ECOLI	pgpA	Phosphatidylglycerophosphatase A	pgpA		PGPA_ECOLI
13,0072	13.2719	13.364	13.4277	13.3332	13.5269	13.4711	13.4153	13.2891	13.129	13.3092	13.2487	13.2994	13.4644	13.5177	13.3781	12.2189	12.3361	12.3602	12.2771	13.6323	13.5799	13.337	13.421	13.3429	13.6638	13.3326	13.3409	13.1925	13.2165	13.3839	13.2818	13.0439	13.021	13.3042	13.2514	13.3585	13.4699	13.3404	13.2934	+	JHamp_DI	5.75641	0	-0.970565	-18.2342	P18335	P18335	ARGD_ECOLI	argD	Acetylornithine/succinyldiaminopimelate aminotransferase	argD		ARGD_ECOLI
10,0104	11.9682	11.8707	11.6122	10.5658	10.2326	10.5175	10.5198	10.6581	10.4052	10.0258	10.3013	11.6279	11.3933	11.4337	11.0609	8.95666	8.91736	9.29736	8.91617	9.83236	10.4061	10.3548	9.21237	10.4711	10.0075	10.2456	9.84299	10.0687	10.9466	9.11193	9.89848	10.2819	11.2382	9.03819	9.89999	11.4831	10.2343	10.9489	10.3978	+	JHamp_DI	1.35622	0.00757671	-0.98454	-2.54081	P18390	P18390	YJJA_ECOLI	yjjA	Uncharacterized protein YjjA	yjjA		YJJA_ECOLI
12,784	13.0621	12.9583	13.2215	13.0992	13.0832	13.0702	12.9743	12.9085	12.9875	12.9042	13.037	12.8947	12.9838	12.9916	12.9758	14.2288	14.3663	14.0377	13.9689	13.4419	13.4799	13.2573	13.3319	13.1539	13.302	13.0837	13.1268	13.277	13.2404	13.3567	13.2431	13.0281	13.2561	13.318	13.2581	13.3987	13.3783	13.243	13.2655	+	JHamp_DI	4.03594	0	0.871163	9.21638	P18392	P18392	RSTB_ECOLI	rstB	Sensor protein RstB	rstB		RSTB_ECOLI
14,9577	15.9828	15.7172	16.1548	16.0246	15.8952	16.0436	15.9489	16.1089	16.0339	15.7892	16.0204	15.5893	15.4507	15.1428	15.2706	18.2435	18.3747	18.2525	18.1296	16.7818	16.7258	16.7453	16.8103	16.6559	16.7642	16.9747	16.7364	17.2104	17.1324	17.2568	17.0743	17.1778	17.2263	17.1071	17.0984	16.9624	16.9435	16.9463	17.0179	+	JHamp_DI	5.5441	0	1.08161	16.784	P18775	P18775	DMSA_ECOLI	dmsA	Dimethyl sulfoxide reductase DmsA	dmsA		DMSA_ECOLI
14,8813	14.9999	14.7216	14.7219	14.9762	14.6741	14.9065	14.6575	15.1898	15.1043	14.9495	15.1293	14.6893	14.432	14.2876	14.4032	17.5459	17.7113	18.0204	17.9207	15.6205	15.5918	16.0426	15.5481	15.7757	15.6697	15.7534	15.7462	16.4814	16.5438	16.4757	16.2741	16.4666	16.518	16.279	16.4022	16.3135	16.3696	16.1516	16.3172	+	JHamp_DI	4.51229	0	1.35578	11.1687	P18776	P18776	DMSB_ECOLI	dmsB	Anaerobic dimethyl sulfoxide reductase chain B	dmsB		DMSB_ECOLI
11,5971	11.8337	11.8097	11.6956	11.7667	12.0211	11.8773	12.0333	11.9457	12.0027	11.869	11.9994	11.3885	11.7175	11.6116	11.694	10.3415	9.57057	10.6626	10.7581	11.6255	11.3586	11.0572	11.3744	11.3204	11.2609	11.2019	11.3031	11.7971	11.6284	11.7072	11.6663	11.4872	11.7016	11.3738	11.3104	11.6886	11.5932	11.787	11.7524	+	JHamp_DI	2.62242	0.000380342	-1.36655	-5.02779	P18811	P18811	MALI_ECOLI	malI	Maltose regulon regulatory protein MalI	malI		MALI_ECOLI
16,427	16.1282	16.1837	16.172	16.3859	16.3334	16.276	16.0956	16.0037	16.0506	16.0202	16.0013	16.181	16.0632	16.1872	16.1148	13.4977	13.2898	13.9227	13.7263	16.2632	16.2092	16.2686	16.3713	16.2091	16.12	15.8451	16.1831	16.3482	15.9444	16.2807	16.3518	15.5828	16.0725	16.2193	16.1343	15.9928	15.9107	16.0196	16.1266	+	JHamp_DI	5.35604	0	-2.62211	-15.5928	P18843	P18843	NADE_ECOLI	nadE	NH(3)-dependent NAD(+) synthetase	nadE	1WXE;1WXF;1WXG;1WXH;1WXI	NADE_ECOLI
13,1848	13.092	13.1279	13.3828	13.2466	12.9668	12.9161	13.3828	13.0214	13.1054	13.0671	12.9311	13.1557	13.1287	13.0778	12.9699	13.2019	13.2971	13.4182	13.1933	13.4346	13.5957	13.3805	13.5978	13.3768	13.2002	13.2374	13.5061	13.6811	13.6643	13.6355	13.6489	13.7327	14.0562	13.8562	14.0094	13.8003	13.6668	13.5218	13.6732	+	JHamp_DI	3.41298	6.4214E-05	-0.379863	-7.11911	P18956	P18956	GGT_ECOLI	ggt	Glutathione hydrolase proenzyme	ggt	2DBU;2DBW;2DBX;2DG5;2E0W;2E0X;2E0Y;2Z8I;2Z8J;2Z8K;5B5T	GGT_ECOLI
NaN	NaN	NaN	NaN	NaN	NaN	9.21552	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.41632	NaN	NaN	9.56309	10.209	10.8337	8.57437	NaN	9.30566	NaN	8.62096	NaN	9.95566	9.49433	9.37053	9.43573	10.4886	9.66763	10.1767	9.80418	9.52499	9.98834	9.92972			0	0.988832	-0.190526	0	P19317	P19317	NARW_ECOLI	narW	Probable nitrate reductase molybdenum cofactor assembly chaperone NarW	narW		NARW_ECOLI
11,4973	10.4423	11.4681	NaN	10.4264	9.60588	10.0739	9.49045	10.6599	10.8174	10.8055	10.6242	10.5513	10.0713	11.5881	NaN	10.7717	10.7503	11.1892	11.2852	11.0481	10.9655	11.4125	11.065	10.8432	10.9095	10.9688	10.8239	10.8509	10.6447	10.7688	10.9227	11.2009	11.5282	11.2168	11.4479	11.1755	10.988	11.0904	10.954			0.63948	0.0529398	0.202306	1.33804	P19318	P19318	NARY_ECOLI	narY	Respiratory nitrate reductase 2 beta chain	narY		NARY_ECOLI
NaN	12.4437	11.6186	10.5691	10.4946	11.0241	10.8526	10.7031	10.898	11.1094	10.99	10.6669	NaN	10.9415	11.5341	11.7286	11.6032	11.788	11.5003	11.3973	11.9374	11.8674	12.1991	11.7813	11.3203	11.2983	11.657	11.5679	11.8117	12.153	11.9014	11.772	12.3053	12.2387	12.3459	12.4619	11.8993	11.9651	11.7876	12.0061	+	JHamp_DI	1.52047	0.00493788	-0.3373	-2.82471	P19319	P19319	NARZ_ECOLI	narZ	Respiratory nitrate reductase 2 alpha chain	narZ		NARZ_ECOLI
11,386	10.8875	11.1226	11.1206	11.4993	11.2914	11.4216	11.219	10.6736	10.8363	10.8258	10.7651	10.3857	10.501	10.2663	10.2339	10.5714	10.3669	11.0393	10.8236	11.3547	11.5106	11.4798	11.4193	11.4058	11.4196	11.3545	11.192	11.5114	11.2084	11.3468	11.1767	11.1845	11.3805	11.4049	11.5234	11.2653	11.3766	11.3374	11.3013	+	JHamp_DI	1.9928	0.00177504	-0.610555	-3.69344	P19323	P19323	FHLA_ECOLI	fhlA	Formate hydrogenlyase transcriptional activator FhlA	fhlA		FHLA_ECOLI
13,1475	12.9599	12.8643	12.8342	12.6099	12.9416	12.7569	12.6454	13.3859	13.2973	13.3225	13.3153	13.0139	13.2453	13.1668	12.9629	11.013	10.4054	11.026	11.3096	12.8246	12.7073	13.1488	12.9021	12.5292	12.718	12.7233	12.8963	12.9868	12.9828	13.2653	13.1001	13.0798	13.1491	13.138	13.1857	13.1814	12.9543	12.8998	13.0432	+	JHamp_DI	4.39104	0	-2.14526	-10.6391	P19624	P19624	PDXA_ECOLI	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	pdxA	1PS6;1PS7;1PTM	PDXA_ECOLI
12,6018	13.239	13.045	12.9767	12.7541	12.7663	12.8145	12.6581	12.331	12.2986	12.3037	12.251	12.607	12.5618	12.4964	12.0307	11.7999	11.8289	12.1084	12.4017	12.7085	12.9158	13.1715	12.777	13.2565	13.4093	13.1904	13.2625	13.3011	12.9755	13.3935	13.0659	13.1207	12.8135	13.3089	13.2557	13.3344	13.5551	13.503	13.4576	+	JHamp_DI	3.27167	6.14597E-05	-1.14924	-6.70369	P19636	P19636	EUTC_ECOLI	eutC	Ethanolamine ammonia-lyase small subunit	eutC	3ABO;3ABQ;3ABR;3ABS;3ANY;3AO0;5YSN;5YSR;7XRM;7XRN	EUTC_ECOLI
11,4598	12.0178	11.363	12.3456	11.7703	11.6415	11.5886	12.0398	11.5767	11.4918	11.7559	11.5333	11.3379	11.8362	11.537	11.961	13.0758	13.1332	12.5414	12.4807	11.617	11.8262	11.7779	11.911	11.6354	11.5879	12.0638	12.1174	11.8836	10.9463	11.7048	11.9001	10.7977	11.3819	11.8324	11.7685	11.6615	11.8178	11.7716	11.9049	+	JHamp_DI	2.25971	0.000998012	1.19907	4.23017	P19642	P19642	PTOCB_ECOLI	malX	PTS system maltose-specific EIICB component	malX		PTOCB_ECOLI
